Date,Open,High,Low,Close,Volume
2012-06-26,1006.74660290602,1017.56029306075,1001.81628201176,1011.38702392578,250333
2012-06-27,1017.60156143391,1019.21735336284,997.548606473671,998.00439453125,378952
2012-06-28,1001.07018243099,1017.55997754162,997.548496840963,1013.74829101563,388261
2012-06-29,1019.05177122027,1055.51158269646,1017.76735103726,1050.74694824219,440598
2012-07-02,1048.42681470059,1093.79442434679,1038.69038705963,1086.87536621094,652701
2012-07-03,1090.64552103413,1094.62299554359,1065.24802828876,1073.41003417969,376624
2012-07-04,1075.56448130807,1081.69637916676,1062.30636751691,1066.98815917969,311538
2012-07-05,1072.9958592494,1081.36502426439,1067.02964670056,1074.52880859375,222381
2012-07-06,1073.07863716749,1085.09380337515,1066.44957994946,1073.99011230469,205615
2012-07-09,1064.21215388907,1070.71689507779,1047.43235532415,1060.98046875,237291
2012-07-10,1063.96357247836,1066.90525677247,1044.15924587563,1053.978515625,440324
2012-07-11,1052.69432719115,1066.24244291712,1044.49084849196,1047.72253417969,374756
2012-07-12,1044.86374930225,1054.72449287459,1040.05774315409,1047.18395996094,234747
2012-07-13,1052.11399918568,1055.09715527628,1044.07630932838,1047.34936523438,108365
2012-07-16,1049.04803896394,1054.0198306178,1039.93308759853,1042.708984375,126366
2012-07-17,1045.73399950194,1053.27453346775,1035.45893838907,1042.25378417969,219251
2012-07-18,1042.41911081898,1061.80912086894,1029.53384208082,1049.83532714844,265380
2012-07-19,1056.50576490679,1058.82597489027,1040.84460039673,1046.43786621094,336104
2012-07-20,1039.10442619007,1051.16106106932,1038.35863723286,1043.49621582031,156653
2012-07-23,1036.08005368586,1053.72995664444,1034.38141869025,1038.607421875,252141
2012-07-24,1039.64327254907,1058.57749558623,1037.69600736672,1052.07275390625,241854
2012-07-25,1045.85802384207,1070.59267176361,1045.85802384207,1057.50024414063,587058
2012-07-26,1063.13498294056,1068.23109057932,1037.69601796364,1044.78076171875,664339
2012-07-27,1068.85251141762,1084.67936348883,1061.10482190869,1072.04272460938,516839
2012-07-30,1083.8504527893,1083.8504527893,1067.81644682579,1075.43981933594,264596
2012-07-31,1077.2215608518,1103.98641393967,1073.16124396909,1097.2744140625,464226
2012-08-01,1097.94307763843,1109.39038856168,1093.7652120462,1105.79748535156,213202
2012-08-02,1100.53335471851,1109.47404845417,1097.98491785826,1100.90942382813,235040
2012-08-03,1096.35561782738,1098.77880060107,1090.50660520061,1093.5146484375,204409
2012-08-06,1106.96728762779,1107.13436144892,1098.15195059188,1101.24353027344,252736
2012-08-07,1101.49426258101,1122.09116033529,1089.58734565192,1115.49011230469,539140
2012-08-08,1120.50341796875,1133.78904936453,1115.48997985703,1120.50341796875,249087
2012-08-09,1122.25784957289,1129.15132543267,1114.36172711478,1118.70666503906,210733
2012-08-10,1115.49002853719,1132.03441582732,1115.49002853719,1121.380859375,241339
2012-08-13,1121.38110879109,1139.72190063005,1119.25035622724,1136.58850097656,235748
2012-08-14,1136.37962886371,1139.63838496386,1128.44168292679,1131.95104980469,174980
2012-08-16,1133.03702813295,1134.74999364308,1115.57353141465,1118.37268066406,124774
2012-08-17,1115.61541297082,1118.37274292279,1103.08181682913,1108.26232910156,190538
2012-08-21,1111.31219587492,1138.88610750189,1102.95646507886,1134.58288574219,175534
2012-08-22,1129.27695062711,1145.40355091389,1124.01279973593,1137.25671386719,180195
2012-08-23,1141.39276430092,1142.98037346505,1119.66786541964,1125.30798339844,139318
2012-08-24,1122.84299637958,1123.38603721043,1110.89426212515,1118.2890625,80693
2012-08-27,1117.99679029485,1127.85659351994,1112.98335177335,1125.26623535156,130973
2012-08-28,1128.77563136375,1128.77563136375,1106.6746634283,1115.86596679688,86913
2012-08-29,1122.17465114883,1122.17465114883,1105.4631894787,1117.82971191406,138753
2012-08-30,1111.72991566812,1118.20560664627,1097.60871107088,1108.68005371094,494750
2012-08-31,1100.44966066599,1108.80539081531,1089.71256782384,1093.34729003906,187492
2012-09-03,1095.47812344105,1098.77859629586,1080.43780805449,1093.43090820313,156395
2012-09-04,1092.6789742467,1092.6789742467,1083.02816550343,1088.62646484375,122845
2012-09-05,1080.52132700268,1090.96599029196,1073.25178015414,1087.54016113281,161826
2012-09-06,1080.60515018478,1121.38116726805,1073.83702698004,1116.0751953125,258662
2012-09-07,1129.82008746536,1129.86180491746,1115.99131308609,1120.62878417969,149908
2012-09-10,1114.77991299594,1128.02372672104,1111.18690773358,1116.82702636719,168748
2012-09-11,1118.83233532501,1139.51276870761,1111.5628904506,1128.94274902344,263966
2012-09-12,1132.20156541511,1144.48444934745,1128.85927297108,1133.66381835938,139043
2012-09-13,1139.30374455567,1139.30374455567,1115.57345180876,1122.59228515625,159365
2012-09-14,1136.12866639422,1161.27949748681,1128.27436110809,1157.89538574219,356506
2012-09-17,1165.6245977208,1168.79981663592,1139.1369684502,1145.73791503906,202524
2012-09-18,1144.56794421342,1154.55300083387,1137.17304151272,1143.69055175781,183006
2012-09-20,1123.84560987663,1141.81042817577,1123.84560987663,1135.00048828125,210463
2012-09-21,1135.37677326877,1161.11236364453,1131.19890775336,1152.67309570313,341204
2012-09-24,1149.12173699405,1153.63385147105,1138.71889422647,1142.9384765625,379089
2012-09-25,1141.01673553332,1153.92629740943,1141.01673553332,1150.24975585938,225100
2012-09-26,1150.58392058071,1200.92718943691,1147.57587844298,1193.44885253906,571975
2012-09-27,1195.2872920905,1216.59440565101,1195.2872920905,1209.70092773438,566330
2012-09-28,1213.25233499271,1234.5594524461,1203.64324280785,1228.33447265625,416847
2012-10-01,1224.11463691701,1240.78428008102,1209.90989368999,1218.265625,389576
2012-10-03,1225.78576224087,1232.84631427776,1215.96777811931,1223.15368652344,335555
2012-10-04,1229.96346579781,1291.2527254363,1227.49856622763,1237.23291015625,460062
2012-10-05,1240.82617268186,1244.1266459444,1160.31871716382,1217.97326660156,355677
2012-10-08,1217.43005945961,1217.43005945961,1186.72274670385,1196.37365722656,258514
2012-10-09,1202.38969573734,1210.91250059217,1185.00973438796,1194.66064453125,255550
2012-10-10,1192.19555966854,1209.57541632222,1186.17937305874,1190.77502441406,276622
2012-10-11,1191.77789482282,1211.58093552119,1189.3964300058,1205.35595703125,495035
2012-10-12,1209.90998943451,1261.63199073617,1186.51393991506,1251.73046875,540585
2012-10-15,1249.26535102535,1265.39195303712,1240.90961982727,1244.33544921875,270212
2012-10-16,1246.25720144786,1251.68842626141,1204.64562284611,1207.98791503906,244719
2012-10-17,1212.41661815006,1218.39098646143,1184.92624162549,1192.90600585938,384513
2012-10-18,1199.04740765553,1213.21033100921,1174.89932448141,1183.296875,1007249
2012-10-19,1185.67835579779,1199.04752682863,1167.50463892774,1176.36169433594,1161090
2012-10-22,1176.36175462037,1189.85628272091,1168.17319814356,1185.38598632813,206594
2012-10-23,1183.88152098848,1189.64699477818,1168.33988442394,1173.39514160156,162542
2012-10-25,1175.4842015563,1181.08250016334,1161.23764032685,1170.88854980469,472667
2012-10-29,1173.14454298463,1186.51371156565,1173.14454298463,1182.126953125,203521
2012-10-30,1182.29429047636,1187.01529958362,1149.24743072291,1151.75415039063,240462
2012-10-31,1149.87369313464,1162.11485680041,1140.6405715782,1152.296875,222922
2012-11-01,1157.22679929175,1169.67685753932,1145.73767040532,1165.70788574219,206184
2012-11-02,1174.94088377849,1184.25754225145,1168.92469754547,1176.82092285156,128716
2012-11-05,1177.32245051885,1203.22521557639,1171.89122558743,1200.34252929688,287398
2012-11-06,1198.96362082104,1236.56440277027,1197.45954874361,1231.13317871094,460872
2012-11-07,1230.79917464319,1236.56464942517,1219.22650762351,1230.54846191406,163447
2012-11-08,1220.77205395186,1243.29070367533,1215.92569014561,1231.13317871094,255270
2012-11-09,1235.68703378848,1239.99025487055,1206.1495504755,1214.29638671875,100549
2012-11-12,1223.78019278017,1223.78019278017,1194.03381444359,1198.58764648438,132813
2012-11-15,1186.55574467901,1189.22953807722,1160.65297588899,1173.47900390625,154561
2012-11-16,1178.95197746191,1178.95197746191,1144.27568931715,1151.50341796875,132921
2012-11-19,1153.09076481356,1167.08661286474,1143.06388859779,1155.30505371094,232264
2012-11-20,1157.268605763,1163.95318976741,1129.23509079506,1152.17163085938,295540
2012-11-21,1157.56100624921,1164.78873291849,1141.89401289038,1156.68371582031,128288
2012-11-22,1154.0099804362,1173.89666088515,1154.0099804362,1162.82531738281,151796
2012-11-23,1163.95341126108,1168.54906363864,1146.44819436786,1154.17724609375,93370
2012-11-26,1157.26876204217,1161.73905779906,1145.40366463153,1155.43054199219,97414
2012-11-27,1157.26860630731,1168.13105531958,1153.92631430353,1161.8642578125,199225
2012-11-29,1157.35227504418,1177.32249244132,1157.35227504418,1166.54357910156,406007
2012-11-30,1168.9666191199,1175.06634277825,1148.91286725509,1156.34948730469,396398
2012-12-03,1163.32653378722,1209.3248692069,1156.93437980267,1199.79931640625,444275
2012-12-04,1200.71847317007,1204.06076537096,1182.33586606517,1192.0703125,220179
2012-12-05,1192.61332456813,1204.89620625966,1187.55806736931,1196.49865722656,383561
2012-12-06,1194.9529930592,1200.63493057325,1170.63783781272,1185.13500976563,204042
2012-12-07,1190.69138187765,1201.55382957197,1178.1577883842,1182.16857910156,134225
2012-12-10,1182.16892749058,1195.91406493968,1171.93315645442,1181.08264160156,123173
2012-12-11,1183.17164877502,1214.92343030994,1183.17164877502,1193.11499023438,350593
2012-12-12,1202.38960860018,1204.89632772861,1184.00700165841,1187.39111328125,169752
2012-12-13,1197.3762153474,1206.94348624767,1142.3537488102,1166.50183105469,606241
2012-12-14,1172.30900848238,1180.28877204094,1158.10426639813,1173.43701171875,344117
2012-12-17,1173.89637718795,1184.84236168105,1161.44632068875,1182.04321289063,179102
2012-12-18,1182.79550031871,1189.02047889222,1162.65810772799,1178.701171875,174560
2012-12-19,1189.8559007047,1189.8559007047,1172.85201128748,1182.37756347656,295600
2012-12-20,1183.17171833222,1183.17171833222,1167.58825686829,1171.89147949219,131449
2012-12-21,1168.96669803529,1172.26717078639,1155.72288558023,1167.54626464844,226752
2012-12-24,1167.71352657795,1182.33605732222,1164.58012713275,1178.86840820313,151467
2012-12-26,1182.29433117044,1191.65281278455,1179.07739455255,1182.54504394531,113329
2012-12-27,1186.26327711141,1186.51398988058,1166.8361994602,1172.22570800781,331757
2012-12-28,1173.98010508033,1183.92344451953,1165.58255534417,1177.69836425781,139943
2012-12-31,1179.78764893497,1200.71880034591,1176.48717528674,1196.7080078125,187843
2013-01-01,1203.22531761014,1203.93553437705,1189.8979668708,1195.78869628906,125055
2013-01-02,1200.8856544898,1204.8964462894,1191.52727628897,1194.45178222656,151236
2013-01-03,1197.00026791245,1213.66991021717,1191.23479320601,1200.13366699219,191679
2013-01-04,1206.40040644887,1208.90712559069,1191.52716540799,1198.88024902344,212749
2013-01-07,1202.38969784916,1203.89377023732,1181.24965749752,1184.38305664063,103537
2013-01-08,1182.33588188599,1200.71848923686,1178.28337293791,1184.55017089844,202780
2013-01-09,1186.51356625064,1190.39900079337,1163.20106099288,1167.88024902344,215340
2013-01-10,1170.30341020922,1173.14437853418,1147.24161803948,1152.296875,645428
2013-01-11,1154.76197912431,1159.81723698145,1131.36593323756,1137.54919433594,445618
2013-01-14,1138.96970108325,1145.57074914032,1116.82701337193,1136.671875,305331
2013-01-15,1139.7218565906,1163.15972589254,1136.37956375602,1160.10986328125,448304
2013-01-16,1158.93988488977,1164.16221674309,1145.06939188707,1156.85095214844,414323
2013-01-17,1153.92642111505,1156.26606653372,1125.51693645328,1135.41845703125,427326
2013-01-18,1136.79721826887,1141.85247639323,1115.99142739144,1123.97119140625,312056
2013-01-21,1124.72305058264,1125.47498466575,1103.79190663317,1115.90771484375,293472
2013-01-22,1110.43473175801,1145.57061828985,1109.64097818302,1135.46020507813,473826
2013-01-23,1134.75015824407,1146.15565015355,1123.84588782665,1132.28515625,380989
2013-01-24,1126.5195351189,1141.72702569186,1114.69625816625,1124.59777832031,206776
2013-01-25,1118.83232760461,1127.1045213003,1090.42284355789,1108.59655761719,432745
2013-01-28,1111.39578475773,1126.31074452645,1102.1209435401,1110.35131835938,213295
2013-01-29,1110.47664672138,1122.59245663669,1087.16413689837,1090.33935546875,338752
2013-01-30,1094.80960562743,1115.4900389335,1090.71527721962,1106.92541503906,192885
2013-01-31,1109.6410815369,1116.0749536349,1100.53331430829,1105.54675292969,190447
2013-02-01,1107.13431899808,1113.73536665825,1098.90394464903,1101.91198730469,161112
2013-02-04,1103.91712656518,1110.97767657457,1083.23669786474,1086.70434570313,301752
2013-02-05,1074.54691135447,1109.3067288337,1074.54691135447,1106.04797363281,232660
2013-02-06,1109.64118506459,1122.09124586904,1101.28545324934,1113.90258789063,346301
2013-02-07,1110.47655610812,1127.18801669665,1104.54400799892,1123.26086425781,564210
2013-02-08,1108.63841852598,1114.69632343894,1081.35693669063,1089.37841796875,651483
2013-02-11,1089.58732277318,1091.5927186136,1047.55795502932,1051.23449707031,586196
2013-02-12,1054.32592362732,1056.16414320369,1028.67377445634,1035.44189453125,468852
2013-02-13,1043.54722010121,1054.5350262933,1005.19439606123,1043.88146972656,515017
2013-02-14,1044.46612155873,1052.57113786257,1031.1387746471,1041.16564941406,227468
2013-02-15,1038.61715138106,1056.99975583028,1021.07011986135,1051.86096191406,481671
2013-02-18,1050.90019954037,1073.66956548556,1044.54986466732,1054.66027832031,323482
2013-02-19,1053.19800005568,1090.96596275565,1053.19800005568,1086.07788085938,502203
2013-02-20,1090.33955682397,1099.61439952049,1077.22099556968,1095.56188964844,533747
2013-02-21,1092.01059055348,1097.44181613003,1082.52685552338,1087.08068847656,762522
2013-02-22,1086.2868841443,1092.97146915777,1082.06719905508,1087.03881835938,376072
2013-02-25,1087.91615164357,1103.79204018522,1080.43781336684,1090.92419433594,332686
2013-02-26,1083.7379638726,1096.27155636149,1079.30938706041,1084.86596679688,575710
2013-02-27,1094.60086486855,1098.778730765,1082.90284035851,1088.1669921875,777462
2013-02-28,1094.60089134203,1097.94318414002,1047.39100557041,1063.30871582031,1027631
2013-03-01,1056.99997524691,1069.45003488078,1043.21301904803,1059.00537109375,149900
2013-03-04,1051.98644458302,1052.57130490445,1011.9624760534,1020.52709960938,544871
2013-03-05,1021.9060729412,1058.71311497785,1008.24447086131,1049.85595703125,774874
2013-03-06,1056.99982517581,1060.34211711313,1040.33018493792,1047.85034179688,571084
2013-03-07,1047.85061893776,1063.6011534584,1037.36413441145,1055.66320800781,182410
2013-03-08,1056.45686074147,1067.3193113721,1049.47984554384,1055.32885742188,462470
2013-03-11,1056.99978015317,1064.43639979667,1045.63600845007,1060.13317871094,434366
2013-03-12,1061.3868910612,1086.83005501104,1055.87212816552,1074.83959960938,560660
2013-03-13,1067.8625834209,1073.71159600615,1041.70910063311,1044.2158203125,248768
2013-03-14,1047.55791258774,1056.9999290379,1036.52838891029,1052.15356445313,250401
2013-03-15,1059.25583968526,1064.478170878,1033.97975671243,1043.92309570313,181249
2013-03-18,1035.19164409564,1052.57150522501,1018.43836085925,1024.5380859375,256947
2013-03-19,1027.50416003542,1027.50416003542,994.41548697084,998.969421386719,488141
2013-03-20,996.086668204854,997.799633852605,949.336394242618,959.237915039063,460560
2013-03-21,971.132903685331,989.569943572796,949.934549767264,955.372131347656,419961
2013-03-22,955.839346966362,980.22382926511,955.032235226118,975.041076660156,384056
2013-03-25,988.550326752999,993.988011519436,977.080254203652,982.008178710938,421058
2013-03-26,977.080238387098,993.223303195233,971.982428447687,984.599487304688,287769
2013-03-28,975.466164631134,992.373926066583,969.51871815642,984.897094726563,224295
2013-04-01,994.073151019659,998.321326878717,977.547788414014,986.341491699219,203695
2013-04-02,985.02451834451,1003.41914060672,981.413568854604,999.680725097656,225361
2013-04-03,999.680584576565,999.680584576565,983.452575775494,987.488342285156,195481
2013-04-04,982.942875893092,982.942875893092,961.022248649486,968.03173828125,278827
2013-04-05,960.172547466075,971.132860333618,940.206123828419,959.450378417969,480105
2013-04-08,959.450356927563,964.293235108945,950.996529871316,957.453735351563,164127
2013-04-09,961.361975946709,986.808502007779,957.581141787221,960.767272949219,223511
2013-04-10,960.512508150434,984.727109196244,951.166521781876,974.743896484375,274655
2013-04-11,985.661364524325,987.063282763864,964.547959335207,971.132629394531,149183
2013-04-12,968.584101301031,977.845145468798,961.829543133313,975.466125488281,207661
2013-04-15,973.936541824106,981.795664765855,957.963363980742,969.263549804688,143017
2013-04-16,968.583964604025,1007.66717721085,958.558229449229,998.193725585938,331214
2013-04-17,1000.48795436299,1020.41185798068,994.328099266933,1009.96130371094,219450
2013-04-18,1011.91540256004,1035.57771931599,995.772335684608,1029.50280761719,200677
2013-04-22,1031.45716152827,1044.20168988323,1025.5522382099,1033.83618164063,209558
2013-04-23,1033.92046633031,1039.35814904372,1022.23798944081,1032.73095703125,211169
2013-04-25,1039.95326381601,1070.54012451648,1039.18857155545,1066.33447265625,172527
2013-04-26,1060.34447064496,1073.85368776881,1051.08342848362,1060.04711914063,387348
2013-04-29,1059.23988150906,1059.62227947681,1031.49938255631,1054.05712890625,241327
2013-04-30,1057.79554614115,1063.74299097889,1023.81014706834,1047.85485839844,348829
2013-05-02,1048.44966230469,1069.86042429516,1048.44966230469,1062.04382324219,228339
2013-05-03,1070.54010317442,1083.28462821222,1038.63626734374,1042.75708007813,473075
2013-05-06,1045.05099861002,1057.79552298332,1025.59433732375,1029.03540039063,243621
2013-05-07,1030.18235328483,1043.35169470826,1019.73180215305,1040.33544921875,308866
2013-05-08,1039.95320229674,1047.21762276945,1028.05831272798,1032.64636230469,269835
2013-05-09,1035.62014150014,1042.50216438507,1027.63355160859,1031.45690917969,237628
2013-05-10,1036.38497306198,1058.43296319943,1030.98970701428,1055.75659179688,203539
2013-05-13,1052.69782485454,1055.75649028541,1020.92145330475,1025.42456054688,265818
2013-05-14,1028.05865679172,1037.02235020273,1015.9088311799,1023.34313964844,262120
2013-05-15,1028.05833208922,1049.04427473752,1024.74473490391,1044.83862304688,195554
2013-05-16,1045.05103143536,1066.29190605803,1044.83862268914,1062.42602539063,241297
2013-05-17,1067.14140394085,1087.44769821429,1063.74286443785,1078.48400878906,285073
2013-05-20,1085.83342154174,1085.83342154174,1054.09957820451,1059.19738769531,105060
2013-05-21,1060.34447625868,1060.34447625868,1032.30652135761,1038.93371582031,186211
2013-05-22,1040.5481573139,1046.19825197057,1029.24807171578,1036.46997070313,407474
2013-05-23,1028.05824399693,1034.77038054788,1011.91518066144,1024.82958984375,218421
2013-05-24,1034.85533727858,1045.90059128894,1017.0555271095,1041.90734863281,150247
2013-05-27,1040.80310252378,1060.34471179565,1029.24808474085,1058.17810058594,146873
2013-05-28,1052.91036135851,1063.27586871936,1046.75050651094,1058.22058105469,219336
2013-05-29,1053.46249856247,1061.87390613543,1036.63968341655,1050.2763671875,104779
2013-05-30,1041.90746724148,1063.74304578469,1035.28027259476,1056.90344238281,188132
2013-05-31,1050.40393562671,1056.90356129336,1026.35922035256,1035.49279785156,241880
2013-06-03,1041.22757192535,1043.35165917938,1029.03533183025,1039.443359375,270206
2013-06-04,1040.88798483176,1050.14902856131,1029.37549096299,1035.36535644531,197654
2013-06-05,1031.4570617823,1031.4570617823,1012.21280508426,1023.76782226563,222540
2013-06-06,1016.16358249631,1036.46988218723,1007.6672314721,1026.61413574219,162468
2013-06-07,1019.64688761103,1032.3064691694,1013.6570234141,1023.81011962891,235074
2013-06-10,1028.90812418616,1050.53129637516,1024.65994861149,1044.28649902344,167029
2013-06-11,1036.55489373537,1048.87460353797,1030.60744762378,1041.14294433594,288786
2013-06-12,1032.56132568052,1066.67408362041,1015.82345607987,1029.71496582031,167144
2013-06-13,1017.39560140537,1037.99925445152,1014.97416189351,1023.64050292969,237325
2013-06-14,1034.85569296218,1041.39784263849,1026.48680682865,1032.17932128906,183717
2013-06-17,1033.36848797093,1036.55461897187,1019.5619203002,1023.97998046875,152713
2013-06-18,1024.74465591686,1043.3516814015,1017.65022508033,1031.96655273438,353780
2013-06-19,1032.30663308269,1040.80298397226,1021.85608000243,1033.2412109375,313489
2013-06-20,1022.23860336642,1022.96077253754,994.158118747136,1000.91278076172,496685
2013-06-21,997.386597367291,997.386597367291,978.142342907118,988.635314941406,643753
2013-06-24,988.125425286195,996.451889100569,973.724154684055,989.569763183594,227987
2013-06-25,991.099188029536,1002.10191935527,981.328385918658,995.644714355469,141747
2013-06-26,998.533584171463,999.808036735817,982.475461117558,992.628662109375,257095
2013-06-27,1004.48072304968,1030.05470929653,998.533279563661,1021.85571289063,372047
2013-06-28,1033.92075156945,1045.05094824265,1023.81007531089,1038.80615234375,214308
2013-07-01,1040.80281950844,1060.25948071413,1029.75756509733,1036.59716796875,227092
2013-07-02,1036.5547670715,1055.33168104344,1028.35576804793,1048.70458984375,298612
2013-07-03,1040.88803479692,1049.21450101919,1015.31403670742,1023.64050292969,252747
2013-07-04,1026.44408705334,1058.64527631346,1026.44408705334,1050.14892578125,815421
2013-07-05,1057.88043975613,1058.51766595915,1045.51831364675,1052.23034667969,148224
2013-07-08,1046.96271500374,1070.54008594418,1034.89793964823,1067.60888671875,154098
2013-07-09,1073.30122173278,1083.28443119675,1056.60587622659,1062.68078613281,173295
2013-07-10,1063.74295287875,1070.20015772826,1057.79550825403,1061.95874023438,190543
2013-07-11,1074.44809744583,1078.78121398158,1057.32793627775,1062.255859375,162056
2013-07-12,1066.29232427121,1066.29232427121,1041.65290004503,1054.7373046875,209642
2013-07-15,1053.12257385202,1061.53398102599,1047.13260566512,1055.28918457031,124649
2013-07-16,1035.3227675571,1072.23936670766,1035.3227675571,1068.62841796875,105536
2013-07-17,1070.5398895013,1091.65329435676,1067.60869081374,1082.98706054688,239609
2013-07-18,1087.53285494264,1098.53558726242,1078.10192670923,1083.58203125,161723
2013-07-19,1083.28477716689,1091.44125356957,1071.51735150698,1083.70959472656,349108
2013-07-22,1083.28451701352,1085.79089852758,1047.04756713273,1054.439453125,127488
2013-07-23,1054.39701194549,1065.7821414396,1040.88779499783,1061.19409179688,469551
2013-07-24,1055.16176951044,1055.62900655003,1028.95054945352,1045.51843261719,248690
2013-07-25,1011.1081237842,1029.58768413039,989.824726589054,1015.52618408203,748479
2013-07-26,1016.24833384608,1038.59377431694,1006.81740672862,1029.67260742188,144561
2013-07-29,1020.62405613824,1035.45014558212,1012.12770603511,1014.84649658203,89643
2013-07-30,1020.46343113892,1025.56570642292,1004.1703175325,1007.04302978516,171158
2013-07-31,1004.21322495001,1020.37768759814,977.629724095706,1006.35705566406,299123
2013-08-01,1016.17579538055,1028.18124781543,980.159438075926,985.004516601563,1072257
2013-08-02,994.565932565724,1026.63755455778,991.007152838379,1007.5146484375,225592
2013-08-05,1011.03048967785,1033.32632744852,1003.31269968031,1018.61962890625,461538
2013-08-06,1019.60593155449,1020.46346387708,992.936697257924,996.6240234375,564374
2013-08-07,1007.60054528846,1011.54517329587,987.019768193208,994.694641113281,295889
2013-08-08,990.535371760265,1010.94467893034,990.535371760265,995.937866210937,164632
2013-08-12,997.395771916772,1006.14266396264,981.016926337714,1001.94073486328,177236
2013-08-13,1003.14143656702,1011.84530662441,984.532920806075,995.423645019531,147042
2013-08-14,992.207538836217,1024.75083952519,987.019427860661,1020.07733154297,176334
2013-08-16,1010.68753365425,1020.3776903799,987.019663442391,993.794189453125,236567
2013-08-19,980.416692598839,982.731987871346,950.360144466334,964.295043945313,304385
2013-08-20,951.860607626272,953.447021036474,917.98809050804,921.846984863281,578094
2013-08-21,923.647986027469,940.455597564448,857.532269021739,862.891845703125,385848
2013-08-22,853.759085478926,874.682893273471,842.9542000861,856.889099121094,372984
2013-08-23,857.532155696692,864.349546802402,834.893285850455,848.699584960938,274757
2013-08-26,857.532189039889,872.967768442607,853.24452809469,859.247253417969,267170
2013-08-27,852.386981022326,861.81983493706,804.322313133808,808.481323242187,312985
2013-08-28,801.792765392608,816.370815672474,781.340639318175,810.11083984375,784916
2013-08-29,807.109319149606,837.208678509901,806.93780224125,821.558715820312,431331
2013-08-30,820.572635807102,836.522714815457,800.077593975214,826.746826171875,282045
2013-09-02,831.806184143579,831.806184143579,807.066402592266,816.37060546875,291295
2013-09-03,824.688857216354,826.532520333232,794.932474717474,797.933837890625,290378
2013-09-04,793.345973081687,817.69985730343,783.69873537792,798.877014160156,353115
2013-09-05,811.225489950656,823.145208888948,797.504974264387,804.965515136719,615330
2013-09-06,811.22560231704,835.665274268452,797.933850904869,825.203369140625,681266
2013-09-10,833.349865375626,883.25825490724,831.892050020963,876.86962890625,715347
2013-09-11,878.970494314339,908.298053326114,873.353668940545,903.110046386719,328960
2013-09-12,908.984229064201,916.830670467914,874.682937401401,880.985778808594,242686
2013-09-13,885.8307946559,902.123907045505,880.213916670951,895.00634765625,420328
2013-09-16,911.299590795318,917.602537341105,884.115857043091,895.606811523438,300447
2013-09-17,900.408946470362,912.585863684265,887.545961520785,908.812805175781,457175
2013-09-18,907.397814264817,919.874846285927,903.83903432286,913.186157226563,329771
2013-09-19,933.681250747524,969.869073510802,923.090642638209,941.527587890625,708711
2013-09-20,940.713041141254,968.154077892868,909.498840900444,963.223266601563,348333
2013-09-23,951.989391629149,975.871642434788,934.967398415318,952.846923828125,390593
2013-09-24,943.414216863089,964.72387439726,931.408764203923,941.999267578125,183976
2013-09-25,934.795863102658,949.073795669768,922.961981134732,939.040710449219,261395
2013-09-26,934.710103360216,958.50662204668,928.149961056751,939.255065917969,382724
2013-09-27,943.28538373629,956.148366241784,937.368390847918,942.899536132813,173613
2013-09-30,943.028128388712,958.506626633231,931.022677462418,953.532897949219,195561
2013-10-01,959.792928535462,959.792928535462,936.425175752266,942.770935058594,138825
2013-10-03,951.003475038006,981.745992046351,945.386595689751,977.286865234375,247449
2013-10-04,976.55777931568,981.87443745466,963.308843094452,971.112365722656,291001
2013-10-07,981.016866801599,981.016866801599,950.317171231047,963.994873046875,849974
2013-10-08,964.723878645277,979.902159130933,957.649236868545,967.810974121094,528411
2013-10-09,964.723921207726,968.754281495741,951.860935591623,954.433532714844,669039
2013-10-10,958.29249102529,976.47213667908,958.29249102529,968.882995605469,248990
2013-10-11,977.587008945902,983.203888456723,956.234429656758,966.439086914063,82059
2013-10-14,963.866272266113,996.409580067462,953.061386591147,989.249206542969,237189
2013-10-15,994.651757221915,994.651757221915,965.152624527949,970.812316894531,242594
2013-10-17,970.72647764102,980.287982875185,963.523186023033,968.282531738281,168857
2013-10-18,973.985294290763,987.019744263378,963.86637059256,981.617248535156,335274
2013-10-21,981.87452502107,999.025171746329,964.723878295811,985.819152832031,373736
2013-10-22,975.014209860868,980.073671287637,969.011483854688,974.885559082031,263779
2013-10-23,964.723655773436,998.167409173582,945.8579487272,992.293334960938,868706
2013-10-24,982.002858892293,994.737189040286,974.370802626746,989.977844238281,352058
2013-10-25,980.159197245007,984.361125500622,971.412411634715,974.799621582031,142764
2013-10-28,975.142903767221,990.707136393162,951.903798708494,954.133361816406,236278
2013-10-29,960.350360061933,993.065235393403,953.7472991195,986.119140625,353171
2013-10-30,987.877401930145,1000.69747043939,976.343632121327,985.776489257813,180018
2013-10-31,981.102767717662,983.546714046618,966.524717366199,973.170593261719,568174
2013-11-01,975.871634512521,985.690336239398,969.011376976405,979.001647949219,299782
2013-11-05,978.529978233818,981.102574848934,967.896557955493,977.029296875,136806
2013-11-06,976.72918065143,976.72918065143,945.557905962447,953.275695800781,223796
2013-11-07,951.903883631606,967.29654835834,944.143173530614,957.477844238281,262955
2013-11-08,951.860732300869,957.906376120956,930.422427519318,934.409973144531,253620
2013-11-11,930.422589564633,930.422589564633,897.836360621355,900.494689941406,362241
2013-11-12,900.280233154649,908.726905082346,871.810203648712,877.212646484375,451883
2013-11-13,875.540466633002,899.122604568758,874.682934344428,892.819763183594,250798
